,acl_name,acl_tot_elem,acl_name_hash,type,line_num,remark,action,protocol,svc_object_grp,svc_object,src_intfc,src_object_grp,src_object,src_host,src_network,src_mask,src_any,dst_intfc,dst_object_grp,dst_object,dst_host,dst_network,dst_mask,dst_any,dst_port,dst_port_grp,dst_port_object,log_level,log_interval,state,hit_count,line_hash,entry_protocol_icmp,entry_protocol,entry_src_fqdn,entry_src_range_start,entry_src_range_end,entry_src_host,entry_src_network,entry_src_mask,entry_src_any,entry_src_fqdn_state,entry_dst_fqdn,entry_dst_range_start,entry_dst_range_end,entry_dst_host,entry_dst_network,entry_dst_mask,entry_dst_any,entry_dst_fqdn_state,entry_icmp_type,entry_icmp_code,entry_port,entry_port_less_than,entry_port_greater_than,entry_port_range_start,entry_port_range_end,entry_hit_count,entry_state,entry_hash
5987,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,3268,,,,,0,,0xa4995cf5
5988,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.0.0,255.255.255.0,,,,,3269,,,,,0,,0xa95072a2
5989,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,3269,,,,,0,,0x15852e81
5990,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.0.0,255.255.255.0,,,,,3269,,,,,0,,0xf11228e5
5991,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,3269,,,,,0,,0x11422f79
5992,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.0.0,255.255.255.0,,,,,5722,,,,,0,,0x84a4d51c
5993,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,5722,,,,,0,,0xfacea9bd
5994,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.0.0,255.255.255.0,,,,,5722,,,,,0,,0x749803ab
5995,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,5722,,,,,0,,0x689d6245
5996,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.0.0,255.255.255.0,,,,,9389,,,,,0,,0x63e85102
5997,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,9389,,,,,0,,0x8fbc274c
5998,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.0.0,255.255.255.0,,,,,9389,,,,,0,,0x7ec98f02
5999,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,9389,,,,,0,,0xf8985e8c
6000,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.0.0,255.255.255.0,,,,,bootps,,,,,0,,0xce4efe8b
6001,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,bootps,,,,,0,,0xca9e9ae2
6002,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.0.0,255.255.255.0,,,,,bootps,,,,,0,,0xa7c60217
6003,Mgmt_Cluster_NFS_V181-out,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.0.0,255.255.255.0,,,,,bootps,,,,,0,,0x70b00c01
6004,Mgmt_Cluster_NFS_V181-out,,,,21,AF 09/07/2019 WO-RFS-1-7168030439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,Mgmt_Cluster_NFS_V181-out,,,extended,22,,permit,,SRV-UDP-SNMP,,,,,10.130.239.138,,,,,GRP-UNGSC-NETS,,,,,,,,,,,,0,0x23db20d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,Mgmt_Cluster_NFS_V181-out,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.239.138,,,,,,,,,10.129.0.0,255.255.0.0,,,,,snmp,,,,,0,,0x93124f42
6007,Mgmt_Cluster_NFS_V181-out,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.239.138,,,,,,,,,10.130.0.0,255.255.0.0,,,,,snmp,,,,,0,,0xc11ed540
6008,Mgmt_Cluster_NFS_V181-out,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.239.138,,,,,,,,,10.131.0.0,255.255.0.0,,,,,snmp,,,,,0,,0x6d41c78e
6009,Mgmt_Cluster_NFS_V181-out,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.239.138,,,,,,,,,10.129.0.0,255.255.0.0,,,,,snmptrap,,,,,0,,0xf5f23695
6010,Mgmt_Cluster_NFS_V181-out,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.239.138,,,,,,,,,10.130.0.0,255.255.0.0,,,,,snmptrap,,,,,0,,0x3f8f6ea3
6011,Mgmt_Cluster_NFS_V181-out,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,10.130.239.138,,,,,,,,,10.131.0.0,255.255.0.0,,,,,snmptrap,,,,,0,,0x7dbc2be3
6012,Mgmt_Cluster_NFS_V181-out,,,,23,LB 18/09/2020 WO-RFS-1-8182853476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,Mgmt_Cluster_NFS_V181-out,,,,25,JS 23JUL19 WO-RFS-1-7202158769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,Mgmt_Cluster_NFS_V181-out,,,extended,26,,permit,ip,,,,GRP-NSX,,,,,,,GRP-NSX-UNGSC,,,,,,,,,,,,19,0x70a07dbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.124.0,255.255.254.0,,,,,,,10.129.0.0,255.255.192.0,,,,,,,,,,13,,0x8fc466f8
6016,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.124.0,255.255.254.0,,,,,,,10.129.64.0,255.255.192.0,,,,,,,,,,0,,0x26b305f4
6017,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.124.0,255.255.254.0,,,,,,,10.130.0.0,255.255.128.0,,,,,,,,,,0,,0xd5869de1
6018,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.124.0,255.255.254.0,,,,,,,10.130.128.0,255.255.128.0,,,,,,,,,,0,,0xe1e2c343
6019,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.60.0,255.255.254.0,,,,,,,10.129.0.0,255.255.192.0,,,,,,,,,,6,,0x9bd8e2ba
6020,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.60.0,255.255.254.0,,,,,,,10.129.64.0,255.255.192.0,,,,,,,,,,0,,0x0a5e5504
6021,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.60.0,255.255.254.0,,,,,,,10.130.0.0,255.255.128.0,,,,,,,,,,0,,0xc6bf4e70
6022,Mgmt_Cluster_NFS_V181-out,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.129.60.0,255.255.254.0,,,,,,,10.130.128.0,255.255.128.0,,,,,,,,,,0,,0x9e49d302
6023,Mgmt_Cluster_NFS_V181-out,,,extended,27,,permit,ip,,,,,,,,,any,,,,,,,any,,,,,,,1881847,0xc99e56f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,Edge_Cluster_NFS_V182-out,442,0x5e8903ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,Edge_Cluster_NFS_V182-out,,,,1,Predefined rule - ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,Edge_Cluster_NFS_V182-out,,,extended,2,,permit,ip,,,,GRP-FTOC-ADMIN,,,,,,,,,,10.129.2.0,255.255.255.0,,,,,,,,0,0x0981c359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,Edge_Cluster_NFS_V182-out,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.130.111.0,255.255.255.128,,,,,,,10.129.2.0,255.255.255.0,,,,,,,,,,0,,0x6d829139
6028,Edge_Cluster_NFS_V182-out,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.130.249.0,255.255.255.0,,,,,,,10.129.2.0,255.255.255.0,,,,,,,,,,0,,0xc9839efb
6029,Edge_Cluster_NFS_V182-out,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.162.1.128,255.255.255.128,,,,,,,10.129.2.0,255.255.255.0,,,,,,,,,,0,,0x3adc19eb
6030,Edge_Cluster_NFS_V182-out,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip,,,,,10.162.15.0,255.255.255.0,,,,,,,10.129.2.0,255.255.255.0,,,,,,,,,,0,,0x858415a1
6031,Edge_Cluster_NFS_V182-out,,,,3,Predefined rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6032,Edge_Cluster_NFS_V182-out,,,extended,4,,permit,,SRV-IP-DC,,,GRP-AD-DNS-SERVERS,,,,,,,,,,10.129.2.0,255.255.255.0,,,,,,,,0,0x93dc26f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6033,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ssn,,,,,0,,0xf90769cf
6034,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ssn,,,,,0,,0x69544a61
6035,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ssn,,,,,0,,0x5ea39eb0
6036,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ssn,,,,,0,,0xc55eac1f
6037,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,139,,,,,0,,0x3ffdc907
6038,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,139,,,,,0,,0xd106dbc5
6039,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,139,,,,,0,,0x2fac96fa
6040,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,139,,,,,0,,0xc1c2f525
6041,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0xa3ba12d6
6042,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0x39b34262
6043,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0x5d3d74dc
6044,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0xc8800399
6045,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0xdc900d8e
6046,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0x5d53ce70
6047,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0x80c300d0
6048,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,445,,,,,0,,0x0d3669b4
6049,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0xe40aadeb
6050,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0xc6e56c1f
6051,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0xaf794a24
6052,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0x5128b675
6053,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0x70fb35f7
6054,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0xa5370de8
6055,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0x814157cd
6056,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,135,,,,,0,,0x9fcae646
6057,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0x76f05232
6058,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0x9245cf01
6059,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0xb058fc15
6060,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0xd5333787
6061,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0xbd5d188a
6062,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0xacf9f1c4
6063,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0xdc65a21e
6064,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,88,,,,,0,,0xf61b2fc3
6065,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0x3d55e264
6066,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0xa361e1c7
6067,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0x546153d5
6068,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0x92873c6b
6069,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0x580fd98e
6070,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0xfd604d6d
6071,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0xac041760
6072,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,464,,,,,0,,0x39faf60b
6073,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,137,,,,,0,,0x3ecc85cb
6074,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,137,,,,,0,,0xaf71a9c9
6075,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,137,,,,,0,,0xcfdcc35c
6076,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,137,,,,,0,,0x8c8ad4ea
6077,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ns,,,,,0,,0xcceaff46
6078,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ns,,,,,0,,0x1d001352
6079,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ns,,,,,0,,0xa4f8819c
6080,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-ns,,,,,0,,0x8796167b
6081,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-dgm,,,,,0,,0xc666bf71
6082,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-dgm,,,,,0,,0xc9a48b1a
6083,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-dgm,,,,,0,,0xb71812d8
6084,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,netbios-dgm,,,,,0,,0x54372fe7
6085,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,ldap,,,,,0,,0x4673435c
6086,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,ldap,,,,,0,,0x29da0a96
6087,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,ldap,,,,,0,,0xdbdb4595
6088,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,ldap,,,,,0,,0xf395d1a0
6089,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,389,,,,,0,,0x6dcbdcda
6090,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,389,,,,,0,,0xa69414ad
6091,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,389,,,,,0,,0xc79e9576
6092,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,udp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,389,,,,,0,,0x342283a9
6093,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,ldaps,,,,,0,,0x05e43c3c
6094,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,ldaps,,,,,0,,0x0b56fcc7
6095,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.207.96,255.255.255.248,,,,,,,10.129.2.0,255.255.255.0,,,,,ldaps,,,,,0,,0x1ade50dd
6096,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.204.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,ldaps,,,,,0,,0x1d72ccc6
6097,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.79.0,255.255.255.224,,,,,,,10.129.2.0,255.255.255.0,,,,,domain,,,,,0,,0xb6b8a293
6098,Edge_Cluster_NFS_V182-out,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,10.130.76.0,255.255.255.192,,,,,,,10.129.2.0,255.255.255.0,,,,,domain,,,,,0,,0xf326c841
